ID,book_to_price,earnings_yield,free_cash_flow_yield,eqy_dvd_yld,stock_buyback,market_cap,12m_1w_px_momentum,tot_return_1y,volatility_1y,roe,oper_csh_flow_to_assets,net_debt_to_assets,net_debt_to_ebitda,delta_return_assets,delta_leverage,eqy_issuance,delta_asset_turnover,roa_variability,revenue_growth_variability
PGRE US Equity,0.6355158662090558,-0.8482563619227145,6.362669473286339,0.03157398680490104,-120000000.0,2323065823.56,31.13695090439277,0.4289716400967811,0.5141663398879083,-0.664183595789005,0.05254339604591413,0.7454400547064995,8.827617766378987,0.13615146303833697,2.341550108302992,-8614693.0,-0.002421550239158285,0.06056316534142671,24439854.84325685
MGP US Equity,1.7377007518264462,1.69054441260745,5.785416779120922,0.05816293305548321,0.0,12163358784.1,33.029702970297045,0.47616921855559813,0.2479980024748493,2.953520527877441,0.12586898125508206,0.694667541446198,6.678613068644952,-0.11323751777500646,4.014906995091729,17652831.0,-0.006659405444238042,0.049365798217779124,38573215.64382956
ELS US Equity,10.255658615459188,1.8840443612271351,0.082065813896289,0.020884343943540253,0.0,12658133157.77,13.80063876281728,0.19346273531194047,0.2529111410409873,18.382788463203298,0.3575667462473798,2.038132829535047,4.850600291116567,-1.5845135699584825,3.5819206978755553,141036.0,-0.00034830187330819884,0.7365373397560465,28540403.17550979
PCH US Equity,3.023877779506235,6.062011693924243,7.728140908925988,0.027737762336525158,-15364000.0,3955828492.295,77.95251310514956,0.8874582934768027,0.34445774123435596,13.178849380515873,0.2569157663149554,0.4009814912874256,1.4369210912935422,4.787357743420694,1.8246365961072928,-344999.99999999255,0.08830759460594118,2.1864051310420134,97657916.33673033
OHI US Equity,2.1670340193176463,2.719469591780061,6.74336963330356,0.0748403221327409,-4669000.0,8475302869.019999,14.671052631578952,0.281870907072602,0.3689893432250243,3.9945074175435713,0.17545824996092016,1.240080344705343,7.073548717122604,-2.058873040295232,2.472086293258814,4568000.0,-0.008525637983888529,0.932518583044965,16508725.486313503
SITC US Equity,1.7416292666414261,0.6854252400548696,4.106623624948473,0.03204888390073575,-9925000.0,3076834196.16,155.10948905109487,1.6953392138092274,0.605425469679728,0.9290741491693073,0.0977826773953208,0.9787831591872371,7.2145537237066515,-1.5554542296911247,2.5414560274369196,-400859.0,-0.010157190013728376,0.6732204570862989,22824994.038839657
NXRT US Equity,3.0589929452083346,-2.3969326383319967,0.5783737556685229,0.030007732844541175,0.0,1253341793.08,51.52647975077881,0.6037783627781785,0.3216124163519405,10.553749364636381,0.13922754090383796,3.213237637613284,12.965914334239798,-4.16750915676194,4.484169961782378,-228783.0,-0.008779683019545154,1.8168220228231295,10346816.831756596
NSA US Equity,4.179918814729848,1.2042717564189958,-6.157751186346524,0.03256835567674013,0.0,4751962057.98,65.85081585081585,0.7783825922230188,0.3144673044365919,4.891153515860921,0.1542522588650623,1.3443115049196945,7.216099786857194,1.3364605510054575,4.680781307659208,11634009.0,-0.0024268490963254563,0.569679900631665,18894408.26098579
ILPT US Equity,1.6195247853746548,3.543046623794212,-0.43737545762772684,0.052920685959271185,-382000.0,1624691069.44,42.08357857563274,0.5544034575303527,0.29364285197689755,8.211698551188666,0.11419970294759717,0.8410620121811422,5.4919158519598525,1.1237540897418823,1.9096532062719924,120459.99999999255,0.0016264695463098638,0.48815023807277297,11057024.19535429
HR US Equity,2.0720532484489644,0.5823089756423091,1.6405638576802584,0.040248581915248584,-1436000.0,4245552507.6900005,-3.1791907514450926,0.002027427661096093,0.26063428891510804,3.751963485981782,0.24127221850402591,0.8717906605295898,6.186425800812194,0.7973744279366295,1.956634653680809,0.0,-0.003770180377888621,0.35468968338998946,13047073.920382358
CPLG US Equity,0.6905730994152046,-34.53733791748527,-10.406718823647095,0.0,-1000000.0,595768955.14,169.6,1.714666666666674,0.6452947633743823,-18.835978835978835,-0.044340723453908985,0.7957992998833139,31.0,0.1029996324672755,2.0654970760233917,800000.0,-0.1436991886008312,0.04056426167472353,157925504.6053855
CPT US Equity,3.545038263754733,1.121926875051008,0.76925049034477,0.027736273900478576,0.0,11969053144.019999,34.62706716166048,0.42654471270738226,0.2554290315060183,3.496103110301841,0.1476769947679383,0.7846198601086792,4.748764267716753,-1.6103036607514556,2.089738904265865,194000.0,-0.008725227559988114,0.7293495318102476,7917158.8109620735
VICI US Equity,1.755491723849568,4.247964285714286,-3.184089769761833,0.04496753246753247,-207000.0,16540111557.2,71.98375870069607,0.8849167571219445,0.33000798561023176,10.260317258674432,0.09307602005320345,0.7083142637599809,7.3742645809002125,1.4410497568646878,1.8122243806420224,75664980.0,0.008067203554521757,0.6237047400573095,143164077.51669905
EQR US Equity,2.6441452137801,1.2439374412672843,2.980032705656922,0.03289032084843602,0.0,27859660681.71,24.705474705474714,0.34359450424030236,0.34654360141487156,8.769332789575488,0.11398722640803996,0.7503573314579493,5.102174617358109,-0.2616310499365282,1.9342270596644608,631116.0,-0.005885881916723276,0.11637924545324425,57546621.42715395
REG US Equity,1.8039928406633217,1.382725129655823,2.787229660778748,0.03784378437843783,-5512000.0,10818878840.28,50.348139255702286,0.5841517308981565,0.5096781435752015,0.7359902149978768,0.0823878984778679,0.6218734870580064,7.821084995162944,-1.7622499272664776,1.827412667053417,2549356.0,-0.01056358928129933,0.7813776076306389,51861128.04275496
MAC US Equity,0.9641644708422371,6.088657949070888,1.883987475715045,0.043186510667584305,0.0,3000709969.08,75.13440860215051,1.0814890744467291,0.8325773185551107,-9.416582418258933,0.05105264879808282,2.316019155427235,13.186369997136065,-3.635457468939605,4.069032174312564,8548863.0,-0.016586471226122237,1.5718759564943896,64594378.086543605
SPG US Equity,13.42315074688336,3.2327282369258383,-4.380818470407444,0.04487775692801393,-152589000.0,40269073277.44,106.82257780903817,1.302753963714924,0.6092036243632503,40.437164247009214,0.6360160273880485,7.169364049031255,7.811636065142141,-3.417834856017417,11.59706496645414,21632416.0,-0.04631533487503786,1.5298460286618774,513712026.2436371
AVB US Equity,2.5824915355523355,1.7734256281407035,0.8591095608948849,0.03235642498205312,-184876000.0,27781322763.0,24.69447138700291,0.3386468714670652,0.30105789016638734,7.613512519754076,0.11340138510519579,0.7000413115904628,5.208172210223979,0.1278285465391793,1.785708080633523,-1117291.0,-0.0038689608384935986,0.058060461365571255,10612517.442579674
HASI US Equity,2.962869702425671,2.439129315891057,1.9976685754492989,0.030523983129601844,0.0,3668376271.250001,52.255892255892256,0.6200945086494265,0.455986953947167,7.70323622659568,0.060556179445671564,1.5723055590675197,14.03520004720878,-0.7719932333580068,2.874660100257958,15947329.0,0.0015993674466463076,0.3341285314014095,19617671.709924255
VER US Equity,1.6336762778250198,2.192037610619469,6.2971085600194625,0.042197640117994095,-302544000.0,10356673920.8,79.35613682092554,0.904028103494801,0.41612654035572005,2.525503266477871,0.10255641579148883,0.8219296937210345,6.237298143392695,3.716848570125385,2.104091928441873,185807707.6,-0.003581730654716009,1.5716307429858212,32079994.37136767
HHDS US Equity,0.44376439441078314,-16.13769230769231,-10.71998434469616,,0.0,114571062.84,,-0.13333333333333353,1.0018467028465519,-12.266817617412899,-0.008192544240127907,0.12652540427832865,-1.9333650359626702,-10.199831619082575,1.3847039332965179,1685107.0,-0.0249369127947711,3.8797119806794846,3199293.7421088815
HIW US Equity,1.963309546551854,2.811789401238816,-0.10948479784394888,0.04445973847212663,-1408000.0,4535789532.24,30.980751604033003,0.39822364104717445,0.3594939027778355,15.568800109053912,0.1449647848416765,0.9554897883933461,5.106797817706688,3.924128347472248,2.2577998160619046,165500.0,-0.007568625314397753,1.7510439507981812,410973.1731185885
